maturity_days,strike_over_forward,scenario,fee_bps,rebalance_days,strategy,mse,mean_error,error_variance,mean_fees,top1pct_loss_share,max_abs_error,n_paths
63,1.0,kappa_minus20,5,1,Adjusted,1.0569514435928553,0.1143189666836124,1.0438826174492464,0.1765306775252397,0.09170671452479857,4.266806469193979,4096
63,1.0,kappa_minus20,5,5,BS,2.0293405922425523,0.22964641245696016,1.9766031174882,0.11160860777707107,0.10800060021917683,6.151378358472435,4096
63,1.0,kappa_minus20,5,5,Heston,2.466033882764964,0.28588514698236955,2.384303565499833,0.11495055382623603,0.10038560477516534,6.159047417711721,4096
63,1.0,kappa_minus20,5,5,Adjusted,1.8994433900943641,0.17419710916515768,1.8690987572528663,0.1102228805015599,0.11244852451134252,6.335831923521056,4096
63,1.0,kappa_minus20,10,1,BS,1.1359038714613598,-0.007329082447088572,1.135850156011844,0.3534222619973739,0.09585513416941707,4.913099617972472,4096
63,1.0,kappa_minus20,10,1,Heston,1.496487327943234,0.04227280792264908,1.4947003376535688,0.3624734795171611,0.08594643943145895,5.453327487644486,4096
63,1.0,kappa_minus20,10,1,Adjusted,1.0692471171208466,-0.06305374139365674,1.0652713428171086,0.3530613550504794,0.10243134417829472,4.456470308986045,4096
63,1.0,kappa_minus20,10,5,BS,1.9913937736016298,0.11752100052004208,1.977582588038398,0.22321721555414215,0.11650007739461811,6.319671212537088,4096
63,1.0,kappa_minus20,10,5,Heston,2.401840441765837,0.17038516217435007,2.3728093382766575,0.22990110765247207,0.10845126042660515,6.258786833238228,4096
63,1.0,kappa_minus20,10,5,Adjusted,1.8913416829344483,0.0634747637869152,1.8873126372966433,0.2204457610031198,0.119931466401079,6.505169801996395,4096
63,1.0,kappa_plus20,0,1,BS,1.253327720097741,0.3477974027861862,1.1323646867129245,0.0,0.07325983213862763,4.516297015523596,4096
63,1.0,kappa_plus20,0,1,Heston,1.6147696186165468,0.4002583807796009,1.4545628472322387,0.0,0.0657229826789661,5.021766451010617,4096
63,1.0,kappa_plus20,0,1,Adjusted,1.118263560331431,0.29671413196873603,1.0302242842214704,0.0,0.08066004166652456,4.147386505019227,4096
63,1.0,kappa_plus20,0,5,BS,2.0942891463397206,0.3417718243938712,1.9774811663902057,0.0,0.0989141740749102,5.983085504407796,4096
63,1.0,kappa_plus20,0,5,Heston,2.497713561893898,0.3949970394325264,2.3416909007334374,0.0,0.09255541346738579,6.029611802181023,4096
63,1.0,kappa_plus20,0,5,Adjusted,1.940360461216186,0.2902430690710004,1.8561194220724326,0.0,0.10368351807145466,6.068952647440369,4096
63,1.0,kappa_plus20,5,1,BS,1.1606334853906328,0.17023416016954449,1.1316538161020024,0.17671113099868696,0.0834967817882464,4.714698316748038,4096
63,1.0,kappa_plus20,5,1,Heston,1.4965255046210029,0.22082584677836306,1.447761450015622,0.17855769648349795,0.07579781821686324,5.2310649947968155,4096
63,1.0,kappa_plus20,5,1,Adjusted,1.0581912676701704,0.1212224840183451,1.0434963770385923,0.17466129311432277,0.09173159524958975,4.338769302830276,4096
63,1.0,kappa_plus20,5,5,BS,2.0293405922425523,0.22964641245696016,1.9766031174882,0.11160860777707107,0.10800060021917683,6.151378358472435,4096
63,1.0,kappa_plus20,5,5,Heston,2.4079699860319757,0.28071317113030236,2.3291701015859454,0.11374412356209118,0.10111181475882175,6.129136983255251,4096
63,1.0,kappa_plus20,5,5,Adjusted,1.9024683086561578,0.18002241993081974,1.8700602369784096,0.10972348127218712,0.11214108306680401,6.23697952650118,4096
63,1.0,kappa_plus20,10,1,BS,1.1359038714613598,-0.007329082447088572,1.135850156011844,0.3534222619973739,0.09585513416941707,4.913099617972472,4096
63,1.0,kappa_plus20,10,1,Heston,1.4473713976024423,0.04139331277714013,1.4456579912597762,0.3571153929669959,0.08681649252065819,5.440363538582995,4096
63,1.0,kappa_plus20,10,1,Adjusted,1.0648931555915064,-0.05426916393205394,1.0619480134376225,0.34932258622864554,0.10221291200321177,4.530152100641294,4096
63,1.0,kappa_plus20,10,5,BS,1.9913937736016298,0.11752100052004208,1.977582588038398,0.22321721555414215,0.11650007739461811,6.319671212537088,4096
63,1.0,kappa_plus20,10,5,Heston,2.3460268086582152,0.1664293028281017,2.318328095818367,0.22748824712418236,0.10921058370902545,6.228662164329497,4096
63,1.0,kappa_plus20,10,5,Adjusted,1.8908993538519225,0.06980177079063875,1.8860270666464136,0.21944696254437424,0.11971076207191399,6.40500640556202,4096
63,1.0,theta_minus20,0,1,BS,1.253327720097741,0.3477974027861862,1.1323646867129245,0.0,0.07325983213862763,4.516297015523596,4096
63,1.0,theta_minus20,0,1,Heston,1.657737182760973,0.40642628490439725,1.492554857699783,0.0,0.06462637295894692,5.0422878153803765,4096
63,1.0,theta_minus20,0,1,Adjusted,1.1115964780150998,0.2946305466207847,1.0247893190130375,0.0,0.08078360452410051,4.103531571291768,4096
63,1.0,theta_minus20,0,5,BS,2.0942891463397206,0.3417718243938712,1.9774811663902057,0.0,0.0989141740749102,5.983085504407796,4096
63,1.0,theta_minus20,0,5,Heston,2.5479359013123712,0.4013090036414606,2.386886984908669,0.0,0.09270653566610668,6.081901531702284,4096
63,1.0,theta_minus20,0,5,Adjusted,1.9334117582435448,0.28806199291232715,1.8504320464829234,0.0,0.10550017585997287,6.223770695566266,4096
63,1.0,theta_minus20,5,1,BS,1.1606334853906328,0.17023416016954449,1.1316538161020024,0.17671113099868696,0.0834967817882464,4.714698316748038,4096
63,1.0,theta_minus20,5,1,Heston,1.5387306276851438,0.22327016249473378,1.488881062224719,0.18225364552482223,0.07520951029369474,5.252940893747525,4096
63,1.0,theta_minus20,5,1,Adjusted,1.0559363203153107,0.11602853862881746,1.0424736985389718,0.17775030701690803,0.09274475882754574,4.294853737908369,4096
63,1.0,theta_minus20,5,5,BS,2.0293405922425523,0.22964641245696016,1.9766031174882,0.11160860777707107,0.10800060021917683,6.151378358472435,4096
63,1.0,theta_minus20,5,5,Heston,2.4563560501504615,0.2854230863607331,2.3748897119227754,0.11533365083763568,0.10131848738942242,6.18238999435302,4096
63,1.0,theta_minus20,5,5,Adjusted,1.8980428005043684,0.17678654931992543,1.866789316483922,0.11077138761126035,0.11409988487931758,6.394336130016271,4096
63,1.0,theta_minus20,10,1,BS,1.1359038714613598,-0.007329082447088572,1.135850156011844,0.3534222619973739,0.09585513416941707,4.913099617972472,4096
63,1.0,theta_minus20,10,1,Heston,1.4917797512345834,0.04011404008507644,1.4901706150226364,0.36450729104964447,0.08629389883252611,5.46359397211466,4096
63,1.0,theta_minus20,10,1,Adjusted,1.0695435825574786,-0.06257346936314105,1.0656281434893389,0.35550061403381605,0.10379146559248871,4.486175904525002,4096
63,1.0,theta_minus20,10,5,BS,1.9913937736016298,0.11752100052004208,1.977582588038398,0.22321721555414215,0.11650007739461811,6.319671212537088,4096
63,1.0,theta_minus20,10,5,Heston,2.3933579575813355,0.16953716908001304,2.3646151058816707,0.23066730167527136,0.10943789417548011,6.315738126680493,4096
63,1.0,theta_minus20,10,5,Adjusted,1.8895378410962373,0.06551110572753105,1.8852461361225936,0.2215427752225207,0.12173434310036685,6.564901564466318,4096
63,1.0,theta_plus20,0,1,BS,1.253327720097741,0.3477974027861862,1.1323646867129245,0.0,0.07325983213862763,4.516297015523596,4096
63,1.0,theta_plus20,0,1,Heston,1.626952539622602,0.4003396853576118,1.4666806759503703,0.0,0.06574460582650753,5.014939451299943,4096
63,1.0,theta_plus20,0,1,Adjusted,1.1216342417895637,0.2940360322450188,1.0351770535311702,0.0,0.08013134707763492,4.122882078857669,4096
63,1.0,theta_plus20,0,5,BS,2.0942891463397206,0.3417718243938712,1.9774811663902057,0.0,0.0989141740749102,5.983085504407796,4096
63,1.0,theta_plus20,0,5,Heston,2.510376925330346,0.39504684978549925,2.3543149118048996,0.0,0.0916995329876862,6.009900832543252,4096
63,1.0,theta_plus20,0,5,Adjusted,1.9430289708998894,0.2873806281919375,1.8604413454398965,0.0,0.10226916816513254,6.013815794082845,4096
63,1.0,theta_plus20,5,1,BS,1.1606334853906328,0.17023416016954449,1.1316538161020024,0.17671113099868696,0.0834967817882464,4.714698316748038,4096
63,1.0,theta_plus20,5,1,Heston,1.5067038340724748,0.22186970310445772,1.4574776689168143,0.17760224171513844,0.07552343988294213,5.222855861874679,4096
63,1.0,theta_plus20,5,1,Adjusted,1.0612508418135311,0.11968444997903736,1.0469264742467466,0.17353008911047235,0.09063749981761719,4.3126982610853,4096
63,1.0,theta_plus20,5,5,BS,2.0293405922425523,0.22964641245696016,1.9766031174882,0.11160860777707107,0.10800060021917683,6.151378358472435,4096
63,1.0,theta_plus20,5,5,Heston,2.419750251276984,0.28112238909511644,2.340720453626438,0.1133873305006976,0.10012600261623433,6.108727294946702,4096
63,1.0,theta_plus20,5,5,Adjusted,1.905731122519422,0.17766594960846177,1.8741659328691453,0.1092216712836569,0.11054774442269279,6.180684196221364,4096
63,1.0,theta_plus20,10,1,BS,1.1359038714613598,-0.007329082447088572,1.135850156011844,0.3534222619973739,0.09585513416941707,4.913099617972472,4096
63,1.0,theta_plus20,10,1,Heston,1.4547753406901032,0.043399720851294975,1.452891804920133,0.3552044834302769,0.08642084154574199,5.430772272449472,4096
63,1.0,theta_plus20,10,1,Adjusted,1.0667715002957938,-0.05466713228694327,1.0637830049433157,0.3470601782209447,0.10069618071921739,4.502514443312945,4096
63,1.0,theta_plus20,10,5,BS,1.9913937736016298,0.11752100052004208,1.977582588038398,0.22321721555414215,0.11650007739461811,6.319671212537088,4096
63,1.0,theta_plus20,10,5,Heston,2.3567446226282476,0.16719792840472003,2.3287894753654177,0.2267746610013952,0.10815209650569385,6.207553757350116,4096
63,1.0,theta_plus20,10,5,Adjusted,1.894525759526179,0.0679512710249934,1.889908384292267,0.2184433425673138,0.11789296336468895,6.347552598359918,4096
63,1.0,xi_minus20,0,1,BS,1.253327720097741,0.3477974027861862,1.1323646867129245,0.0,0.07325983213862763,4.516297015523596,4096
63,1.0,xi_minus20,0,1,Heston,1.56591970328786,0.39534871221902695,1.4096190990346171,0.0,0.06614655122168582,4.886744225858033,4096
63,1.0,xi_minus20,0,1,Adjusted,1.1321476950916702,0.3082658617058708,1.0371198535984072,0.0,0.07915813926196702,4.163563032488472,4096
63,1.0,xi_minus20,0,5,BS,2.0942891463397206,0.3417718243938712,1.9774811663902057,0.0,0.0989141740749102,5.983085504407796,4096
63,1.0,xi_minus20,0,5,Heston,2.440664696690917,0.3901916005999899,2.2884152115121346,0.0,0.09229953260268423,5.929354123125471,4096
63,1.0,xi_minus20,0,5,Adjusted,1.9548598200834455,0.3019725739859842,1.863672384643725,0.0,0.1025423217828448,6.113916034752904,4096
63,1.0,xi_minus20,5,1,BS,1.1606334853906328,0.17023416016954449,1.1316538161020024,0.17671113099868696,0.0834967817882464,4.714698316748038,4096
63,1.0,xi_minus20,5,1,Heston,1.4478294925314463,0.2158336768459968,1.4012453164705843,0.17864164733536925,0.07588601540056225,5.0921509368437,4096
63,1.0,xi_minus20,5,1,Adjusted,1.0639014469997612,0.13215448674145208,1.0464366386338644,0.1752765654823878,0.08993855585573796,4.354187501364786,4096
63,1.0,xi_minus20,5,5,BS,2.0293405922425523,0.22964641245696016,1.9766031174882,0.11160860777707107,0.10800060021917683,6.151378358472435,4096
63,1.0,xi_minus20,5,5,Heston,2.352419545962424,0.2760865679757078,2.276195752945818,0.11356795539381603,0.10087675120604762,6.098739572194987,4096
63,1.0,xi_minus20,5,5,Adjusted,1.910605027115107,0.1913643192108501,1.873984724448075,0.11010789476618793,0.11118108713662372,6.2830919196966875,4096
63,1.0,xi_minus20,10,1,BS,1.1359038714613598,-0.007329082447088572,1.135850156011844,0.3534222619973739,0.09585513416941707,4.913099617972472,4096
63,1.0,xi_minus20,10,1,Heston,1.3989460394304967,0.036318641472965166,1.3976269957120548,0.3572832946707385,0.08698878054604299,5.297557647829327,4096
63,1.0,xi_minus20,10,1,Adjusted,1.0628574560517143,-0.04395688822297368,1.0609252480294673,0.3505531309647756,0.10096342416556606,4.544811970241076,4096
63,1.0,xi_minus20,10,5,BS,1.9913937736016298,0.11752100052004208,1.977582588038398,0.22321721555414215,0.11650007739461811,6.319671212537088,4096
63,1.0,xi_minus20,10,5,Heston,2.2919336100474874,0.16198153535143112,2.2656955922526802,0.22713591078763207,0.10897949027896142,6.268125021264311,4096
63,1.0,xi_minus20,10,5,Adjusted,1.8928340624837945,0.08075606443570305,1.8863125205406512,0.22021578953237586,0.11902981709111836,6.45226780464052,4096
63,1.0,xi_plus20,0,1,BS,1.253327720097741,0.3477974027861862,1.1323646867129245,0.0,0.07325983213862763,4.516297015523596,4096
63,1.0,xi_plus20,0,1,Heston,1.7165731103321957,0.41082853912715045,1.547793021770847,0.0,0.0645035709620022,5.170554506556897,4096
63,1.0,xi_plus20,0,1,Adjusted,1.1137468665642236,0.2802515330423726,1.0352059447916233,0.0,0.08132210262681638,4.059180193372157,4096
63,1.0,xi_plus20,0,5,BS,2.0942891463397206,0.3417718243938712,1.9774811663902057,0.0,0.0989141740749102,5.983085504407796,4096
63,1.0,xi_plus20,0,5,Heston,2.6153287765592936,0.40562477601995284,2.450797317638057,0.0,0.0923076735370843,6.206494479538155,4096
63,1.0,xi_plus20,0,5,Adjusted,1.9350964931237171,0.273374052093172,1.8603631207658768,0.0,0.10485125907311466,6.129700472252281,4096
63,1.0,xi_plus20,5,1,BS,1.1606334853906328,0.17023416016954449,1.1316538161020024,0.17671113099868696,0.0834967817882464,4.714698316748038,4096
63,1.0,xi_plus20,5,1,Heston,1.5963211726210385,0.22877904073593988,1.5439813231409816,0.1811532774604983,0.074974399399759,5.383846386546633,4096
63,1.0,xi_plus20,5,1,Adjusted,1.0662778994443343,0.10348320575030129,1.0555691255719752,0.175930436337665,0.09246552572501848,4.249768325434161,4096
63,1.0,xi_plus20,5,5,BS,2.0293405922425523,0.22964641245696016,1.9766031174882,0.11160860777707107,0.10800060021917683,6.151378358472435,4096
63,1.0,xi_plus20,5,5,Heston,2.5218959126937364,0.2899625014479347,2.4378176604477932,0.1151103797987486,0.10075579468447547,6.308235327933672,4096
63,1.0,xi_plus20,5,5,Adjusted,1.906881924197393,0.16302146110987176,1.8803059274149958,0.10985611802016441,0.11302642453196357,6.298009503783888,4096
63,1.0,xi_plus20,10,1,BS,1.1359038714613598,-0.007329082447088572,1.135850156011844,0.3534222619973739,0.09585513416941707,4.913099617972472,4096
63,1.0,xi_plus20,10,1,Heston,1.5471981160841923,0.04672954234472162,1.545014465956445,0.3623065549209966,0.08582450364726708,5.59713826653636,4096
63,1.0,xi_plus20,10,1,Adjusted,1.0867155464904403,-0.07328512154176306,1.0813448374510495,0.35186087267533,0.10250569380856737,4.4403564574961525,4096
63,1.0,xi_plus20,10,5,BS,1.9913937736016298,0.11752100052004208,1.977582588038398,0.22321721555414215,0.11650007739461811,6.319671212537088,4096
63,1.0,xi_plus20,10,5,Heston,2.4568901638830773,0.1743002268758896,2.426509594794091,0.2302207595974972,0.10878839349483269,6.40997617632924,4096
63,1.0,xi_plus20,10,5,Adjusted,1.905125730811298,0.05266887012657182,1.9023517209308884,0.21971223604032883,0.12018412482464089,6.46631853531558,4096
63,1.0,rho_minus10pp,0,1,BS,1.253327720097741,0.3477974027861862,1.1323646867129245,0.0,0.07325983213862763,4.516297015523596,4096
63,1.0,rho_minus10pp,0,1,Heston,1.7148525824731635,0.40983312850515385,1.5468893892528415,0.0,0.06443792565944986,5.161963174881631,4096
63,1.0,rho_minus10pp,0,1,Adjusted,1.1154193777953314,0.28147696272033434,1.0361900972530669,0.0,0.08110060684984026,4.081070948619024,4096
63,1.0,rho_minus10pp,0,5,BS,2.0942891463397206,0.3417718243938712,1.9774811663902057,0.0,0.0989141740749102,5.983085504407796,4096
63,1.0,rho_minus10pp,0,5,Heston,2.6126262354525362,0.4044899202019466,2.449014139907559,0.0,0.09167910008680775,6.163382340125354,4096
63,1.0,rho_minus10pp,0,5,Adjusted,1.9363342533407895,0.2745264080291108,1.8609695046354235,0.0,0.10368223343643403,6.06289962605036,4096
63,1.0,rho_minus10pp,5,1,BS,1.1606334853906328,0.17023416016954449,1.1316538161020024,0.17671113099868696,0.0834967817882464,4.714698316748038,4096
63,1.0,rho_minus10pp,5,1,Heston,1.5927493764197624,0.22920820738119282,1.5402129740888626,0.17973998695864568,0.07469287426238418,5.373959467076505,4096
63,1.0,rho_minus10pp,5,1,Adjusted,1.0649816059800352,0.10599261203226841,1.0537471721746121,0.17465632411322551,0.09177761295348286,4.2710964685427175,4096
63,1.0,rho_minus10pp,5,5,BS,2.0293405922425523,0.22964641245696016,1.9766031174882,0.11160860777707107,0.10800060021917683,6.151378358472435,4096
63,1.0,rho_minus10pp,5,5,Heston,2.5188045719710432,0.289428256179205,2.4350358564961083,0.11451455771946364,0.10006079944563205,6.264358193408727,4096
63,1.0,rho_minus10pp,5,5,Adjusted,1.9066108004479976,0.16464552846773636,1.8795026504035774,0.10938790741663913,0.11180993884276538,6.230196999211763,4096
63,1.0,rho_minus10pp,10,1,BS,1.1359038714613598,-0.007329082447088572,1.135850156011844,0.3534222619973739,0.09585513416941707,4.913099617972472,4096
63,1.0,rho_minus10pp,10,1,Heston,1.5405825289742137,0.048583286257239816,1.5382221932706606,0.35947997391729136,0.08548655008244518,5.5859557592713465,4096
63,1.0,rho_minus10pp,10,1,Adjusted,1.0813877155246776,-0.0694917386558054,1.0765586137832708,0.34931264822645103,0.10158345954707877,4.461121988466505,4096
63,1.0,rho_minus10pp,10,5,BS,1.9913937736016298,0.11752100052004208,1.977582588038398,0.22321721555414215,0.11650007739461811,6.319671212537088,4096
63,1.0,rho_minus10pp,10,5,Heston,2.453107971868677,0.17436659215646433,2.4227042634084177,0.2290291154389273,0.10798724786231363,6.365334046692117,4096
63,1.0,rho_minus10pp,10,5,Adjusted,1.9031067348510404,0.054764648906339336,1.9001075680812056,0.21877581483327826,0.11892122847603762,6.3974943723732025,4096
63,1.0,rho_plus10pp,0,1,BS,1.253327720097741,0.3477974027861862,1.1323646867129245,0.0,0.07325983213862763,4.516297015523596,4096
63,1.0,rho_plus10pp,0,1,Heston,1.5701888967089612,0.39666004777159536,1.412849703210797,0.0,0.06591294258256465,4.895944231040595,4096
63,1.0,rho_plus10pp,0,1,Adjusted,1.126277437621535,0.30709300059131306,1.0319713266093586,0.0,0.0794686138590957,4.146132213011468,4096
63,1.0,rho_plus10pp,0,5,BS,2.0942891463397206,0.3417718243938712,1.9774811663902057,0.0,0.0989141740749102,5.983085504407796,4096
63,1.0,rho_plus10pp,0,5,Heston,2.446262507806656,0.3915843756419466,2.292924184559763,0.0,0.09284165944181091,5.9708242754274465,4096
63,1.0,rho_plus10pp,0,5,Adjusted,1.9491255479964988,0.3008383936417711,1.8586218089075377,0.0,0.10359861964918651,6.167200932430376,4096
63,1.0,rho_plus10pp,5,1,BS,1.1606334853906328,0.17023416016954449,1.1316538161020024,0.17671113099868696,0.0834967817882464,4.714698316748038,4096
63,1.0,rho_plus10pp,5,1,Heston,1.453177554948685,0.21597832114114204,1.4065309197457387,0.1797990425232447,0.07608536584553546,5.102361798585305,4096
63,1.0,rho_plus10pp,5,1,Adjusted,1.0604468482713767,0.12992450430345126,1.0435664714528792,0.1763255926863606,0.09081442123314887,4.337159517715913,4096
63,1.0,rho_plus10pp,5,5,BS,2.0293405922425523,0.22964641245696016,1.9766031174882,0.11160860777707107,0.10800060021917683,6.151378358472435,4096
63,1.0,rho_plus10pp,5,5,Heston,2.3580339692812506,0.27697689448455254,2.281317769202944,0.11406634466715387,0.10148028120739473,6.140926767960444,4096
63,1.0,rho_plus10pp,5,5,Adjusted,1.9061336067284964,0.18984355231839367,1.8700930323716296,0.1104916200607119,0.11232074137338223,6.337180087968285,4096
63,1.0,rho_plus10pp,10,1,BS,1.1359038714613598,-0.007329082447088572,1.135850156011844,0.3534222619973739,0.09585513416941707,4.913099617972472,4096
63,1.0,rho_plus10pp,10,1,Heston,1.4063310259923867,0.03529659451068885,1.4050851764083347,0.3595980850464894,0.08730516625134278,5.308779366130013,4096
63,1.0,rho_plus10pp,10,1,Adjusted,1.0626914811641626,-0.04724399198441258,1.0604594863855397,0.3526511853727212,0.10208931479792221,4.528186822420436,4096
63,1.0,rho_plus10pp,10,5,BS,1.9913937736016298,0.11752100052004208,1.977582588038398,0.22321721555414215,0.11650007739461811,6.319671212537088,4096
63,1.0,rho_plus10pp,10,5,Heston,2.2978109905405533,0.162369413327143,2.2714471641563523,0.22813268933430775,0.10964890611713371,6.311029260493385,4096
63,1.0,rho_plus10pp,10,5,Adjusted,1.8898216562367083,0.07884871099500747,1.883604537011134,0.2209832401214238,0.12016849866184162,6.507159243506159,4096
63,1.1,reference,0,1,BS,0.805307207376194,0.24259798677814792,0.7464534241873835,0.0,0.09629174594473956,4.598769501120316,4096
63,1.1,reference,0,1,Heston,1.0502669461257104,0.27483682080720817,0.9747316680542968,0.0,0.08619740976178937,4.305732833454655,4096
63,1.1,reference,0,1,Adjusted,0.6368033072844812,0.19053905164455803,0.6004981770828737,0.0,0.13117663359157833,5.039538234169228,4096
63,1.1,reference,0,5,BS,1.2396017921230218,0.24520182171528015,1.1794778587505297,0.0,0.12403164876437542,5.683151967641992,4096
63,1.1,reference,0,5,Heston,1.48865634757608,0.2794768964555624,1.4105490119236466,0.0,0.1058847540556358,6.081209248365616,4096
63,1.1,reference,0,5,Adjusted,1.0707936118172832,0.1909512522814452,1.034331231069431,0.0,0.1595306152428748,5.834269737446764,4096
63,1.1,reference,5,1,BS,0.7492377636855887,0.1304208357629481,0.7322281692844829,0.11165521337587275,0.1115745854488607,4.908425462727891,4096
63,1.1,reference,5,1,Heston,0.9590057755698793,0.1550369874958595,0.9349693080780881,0.11922481499102017,0.09295753460484323,4.620733702429561,4096
63,1.1,reference,5,1,Adjusted,0.6364073784998061,0.08600860029849056,0.6290098991745006,0.1040630522367732,0.15177045250212878,5.347825629686369,4096
63,1.1,reference,5,5,BS,1.2122733901925224,0.1826082445685926,1.1789276192080995,0.062313207981632736,0.13430305692364963,5.771992663993983,4096
63,1.1,reference,5,5,Heston,1.4380303984804268,0.21278468254727753,1.3927530773536811,0.06638250400442815,0.11440617054388377,6.17710620791124,4096
63,1.1,reference,5,5,Adjusted,1.0787269818494272,0.133121299469733,1.0610057014769168,0.057585391286923276,0.1682379400667208,5.9414308322315925,4096
63,1.1,reference,10,1,BS,0.7287694591273424,0.018243684747752842,0.7284366270941671,0.2233104267517455,0.13023590206874455,5.218081424335466,4096
63,1.1,reference,10,1,Heston,0.9071697917619765,0.035237154184510344,0.9059281347269537,0.23844962998204033,0.10458287011228604,4.935734571404424,4096
63,1.1,reference,10,1,Adjusted,0.6686962934829594,-0.018521851047579446,0.6683532345167308,0.2081261044735464,0.16612683489455643,5.656113025203567,4096
63,1.1,reference,10,5,BS,1.1964505477165752,0.12001466742190502,1.1820470273201846,0.12462641596326547,0.1445522828454594,5.860833360345912,4096
63,1.1,reference,10,5,Heston,1.399980178030797,0.1460924686389891,1.3786371686377628,0.1327650080088563,0.12368498226552309,6.273003167456886,4096
63,1.1,reference,10,5,Adjusted,1.0972115327483158,0.07529134665802072,1.0915427458667373,0.11517078257384655,0.17562267412471363,6.076564073855394,4096
63,1.1,kappa_minus20,0,1,BS,0.805307207376194,0.24259798677814792,0.7464534241873835,0.0,0.09629174594473956,4.598769501120316,4096
63,1.1,kappa_minus20,0,1,Heston,1.009650646253808,0.26862828666831934,0.9374894898554511,0.0,0.08782296399128148,4.341548289960642,4096
63,1.1,kappa_minus20,0,1,Adjusted,0.6299688497123964,0.18105068952766978,0.5971894975339518,0.0,0.13698523453075134,5.1066866405887765,4096
63,1.1,kappa_minus20,0,5,BS,1.2396017921230218,0.24520182171528015,1.1794778587505297,0.0,0.12403164876437542,5.683151967641992,4096
63,1.1,kappa_minus20,0,5,Heston,1.4428626318136883,0.2731760465871418,1.368237479384708,0.0,0.11012695966371111,6.121713432211375,4096
63,1.1,kappa_minus20,0,5,Adjusted,1.0649389919949277,0.18106129276243693,1.0321558002581228,0.0,0.16426455624433828,5.907073992326108,4096
63,1.1,kappa_minus20,5,1,BS,0.7492377636855887,0.1304208357629481,0.7322281692844829,0.11165521337587275,0.1115745854488607,4.908425462727891,4096
63,1.1,kappa_minus20,5,1,Heston,0.9238082798914256,0.1486309574952966,0.9017171183654568,0.11942253360255567,0.09599166338075191,4.656823073299563,4096
63,1.1,kappa_minus20,5,1,Adjusted,0.6400864385331779,0.07736160279668908,0.6341016209459052,0.10322992737986106,0.15581380306215428,5.414851279505271,4096
63,1.1,kappa_minus20,5,5,BS,1.2122733901925224,0.1826082445685926,1.1789276192080995,0.062313207981632736,0.13430305692364963,5.771992663993983,4096
63,1.1,kappa_minus20,5,5,Heston,1.3956697270823575,0.2066816269763821,1.352952432152753,0.06618723850316177,0.1193282094754994,6.217801742847056,4096
63,1.1,kappa_minus20,5,5,Adjusted,1.079450886892081,0.12396916124095829,1.0640825339532942,0.056854531152523057,0.1721801254484228,6.0140930009814895,4096
63,1.1,kappa_minus20,10,1,BS,0.7287694591273424,0.018243684747752842,0.7284366270941671,0.2233104267517455,0.13023590206874455,5.218081424335466,4096
63,1.1,kappa_minus20,10,1,Heston,0.8778413194565241,0.028633628322273955,0.877021434785626,0.23884506720511134,0.10904138180755775,4.9720978566384275,4096
63,1.1,kappa_minus20,10,1,Adjusted,0.6828423793071174,-0.02632748393429306,0.682149242896807,0.20645985475972212,0.16769852170757155,5.723015918421666,4096
63,1.1,kappa_minus20,10,5,BS,1.1964505477165752,0.12001466742190502,1.1820470273201846,0.12462641596326547,0.1445522828454594,5.860833360345912,4096
63,1.1,kappa_minus20,10,5,Heston,1.3610996450415462,0.1401872073656188,1.3414471919325752,0.13237447700632354,0.12899251508522186,6.313890053482708,4096
63,1.1,kappa_minus20,10,5,Adjusted,1.1044428912365987,0.06687702971948059,1.0999703541324983,0.11370906230504611,0.17860455017679094,6.1482964288383215,4096
63,1.1,kappa_plus20,0,1,BS,0.805307207376194,0.24259798677814792,0.7464534241873835,0.0,0.09629174594473956,4.598769501120316,4096
63,1.1,kappa_plus20,0,1,Heston,1.0889041077403707,0.28029641830558993,1.0103380256254284,0.0,0.08496383964233588,4.27629405051492,4096
63,1.1,kappa_plus20,0,1,Adjusted,0.651338484407235,0.19916485708031717,0.6116718441114117,0.0,0.12504181658878485,4.979583175138018,4096
63,1.1,kappa_plus20,0,5,BS,1.2396017921230218,0.24520182171528015,1.1794778587505297,0.0,0.12403164876437542,5.683151967641992,4096
63,1.1,kappa_plus20,0,5,Heston,1.5321224200593364,0.28501729210476845,1.4508875632606015,0.0,0.10226588570692216,6.040569863113773,4096
63,1.1,kappa_plus20,0,5,Adjusted,1.085563413596152,0.19993333984208644,1.0455900732157408,0.0,0.15432751113263435,5.770339149109464,4096
63,1.1,kappa_plus20,5,1,BS,0.7492377636855887,0.1304208357629481,0.7322281692844829,0.11165521337587275,0.1115745854488607,4.908425462727891,4096
63,1.1,kappa_plus20,5,1,Heston,0.9931620329387496,0.1606829238853355,0.9673430309104091,0.11903846153684067,0.09073179874550256,4.591044457347877,4096
63,1.1,kappa_plus20,5,1,Adjusted,0.6417545137916836,0.09388632091562432,0.632939872536612,0.10480391841076543,0.14654492890833737,5.288221765647734,4096
63,1.1,kappa_plus20,5,5,BS,1.2122733901925224,0.1826082445685926,1.1789276192080995,0.062313207981632736,0.13430305692364963,5.771992663993983,4096
63,1.1,kappa_plus20,5,5,Heston,1.4786598059158578,0.21817139724876722,1.4310610473383782,0.06653419420069556,0.11030771594678106,6.136234690714585,4096
63,1.1,kappa_plus20,5,5,Adjusted,1.0877431394662262,0.1414492847912806,1.0677352392982615,0.05823339952965109,0.16353538372981585,5.877639069730144,4096
